building_id,hour,kwh_usage
red_hydroelectric_plant,7,2.947540
the_best_aquarium,23,2.348375
up_school,23,6.808683
mauve_base,2,-7.173895
savvy_gymnaisum,5,7.008766
small_houseboat,4,1.584336
Up Aquarium,8,4.967621
white_windmill,13,17.106041
mauve_planetarium,16,11.615827
the_best_office,16,14.246386
bob's_birdhouse,18,6.103014
dinosaur_office,16,3.895193
Savvy Hydroelectric Plant,18,10.323159
Fancy Planetarium,4,5.784592
fancy_office,11,4.562864
fancy_windmill,22,4.153287
bob's_planetarium,21,3.749450
small_museum,19,1.942760
green_base,15,11.129527
Down Houseboat,5,2.799621
dog_warehouse,19,8.107095
white_market,14,15.469047
bob's_stadium,9,2.868916
savvy_museum,16,2.616074
mauve_stadium,2,1.616714
blue_taco_truck,15,19.329619
small_warehouse,19,4.689872
dinosaur_windmill,12,11.072977
old_planetarium,22,2.900949
small_school,10,2.760517
Rusty Old Hospital,23,6.292873
the_best_planetarium,23,4.584627
bob's_opera_house,9,6.355153
rusty_old_market,2,3.449430
green_houseboat,18,6.675191
shiny_new_houseboat,17,5.886654
rusty_old_school,7,4.435467
Down Taco Truck,13,9.215982
green_base,13,16.295938
small_planetarium,0,3.625114
white_base,8,5.495533
red_birdhouse,17,13.019542
fancy_windmill,2,4.552392
green_base,18,4.507792
Down Gymnaisum,1,6.124322
red_opera_house,8,4.996484
down_school,13,-8.197838
Savvy Opera House,20,15.709024
bob's_hydroelectric_plant,0,4.534550
red_houseboat,3,6.156813
green_school,1,6.238560
the_best_hospital,20,1.792183
Rusty Old Office,15,12.820491
fancy_birdhouse,19,2.962448
mauve_opera_house,13,4.059697
old_stadium,12,-6.518273
rusty_old_hospital,22,5.243728
savvy_stadium,8,11.798828
bob's_aquarium,3,4.737659
secret_market,8,2.923062
secret_house,2,5.299863
white_warehouse,10,4.500707
the_best_market,11,1.414100
secret_warehouse,8,6.129688
blue_market,3,3.119582
red_aquarium,17,-9.602617
bob's_birdhouse,4,5.153794
up_hydroelectric_plant,13,1.970659
rusty_old_base,23,4.326331
green_base,11,16.874800
green_market,11,3.164570
dog_base,7,3.806758
savvy_market,10,8.693712
blue_houseboat,12,6.932429
blue_market,4,2.795943
secret_windmill,3,8.058356
white_windmill,1,9.497622
down_school,18,-5.159027
dinosaur_hospital,19,1.225859
Dinosaur Taco Truck,4,2.943676
rusty_old_windmill,23,1.805273
blue_birdhouse,3,1.767928
up_base,21,5.501056
small_school,8,2.702201
savvy_market,9,7.595033
shiny_new_stadium,21,2.469405
up_warehouse,14,14.046589
white_aquarium,3,1.342454
up_museum,20,13.280072
up_aquarium,6,6.677373
shiny_new_warehouse,10,1.515597
rusty_old_market,9,3.076647
the_best_museum,23,8.272357
the_best_gymnaisum,11,1.965660
old_base,11,4.963567
mauve_planetarium,21,9.040791
savvy_aquarium,15,6.475953
green_birdhouse,8,5.388030
shiny_new_aquarium,14,1.345721
up_hospital,12,4.360143
up_aquarium,20,8.941639
fancy_school,13,18.128070
rusty_old_hydroelectric_plant,6,2.892718
mauve_windmill,17,10.150651
bob's_stadium,19,7.327170
shiny_new_market,19,2.406637
bob's_museum,0,4.152801
Small Birdhouse,4,1.832535
up_stadium,19,2.165288
dog_houseboat,20,1.451529
mauve_houseboat,7,9.146817
mauve_stadium,21,1.098925
white_houseboat,20,1.902443
fancy_museum,15,9.136107
Dinosaur Birdhouse,2,-6.356975
bob's_base,2,-2.006177
secret_school,9,1.479526
shiny_new_taco_truck,23,1.699958
green_museum,21,-6.747716
savvy_gymnaisum,12,8.199783
dog_house,0,5.305859
mauve_warehouse,22,1.909332
old_opera_house,11,5.076579
bob's_taco_truck,22,-7.629481
rusty_old_stadium,16,12.913002
rusty_old_school,6,5.125477
savvy_stadium,23,10.633609
dog_birdhouse,16,7.820377
blue_windmill,22,4.608665
blue_opera_house,11,9.536180
the_best_gymnaisum,12,3.013122
dinosaur_opera_house,23,3.375204
green_taco_truck,0,5.190047
down_birdhouse,15,10.112932
down_gymnaisum,9,4.947402
red_windmill,1,10.395116
fancy_hydroelectric_plant,10,5.676412
small_birdhouse,9,2.048323
secret_opera_house,16,7.941736
bob's_houseboat,19,3.597516
Savvy School,15,9.504173
the_best_stadium,7,1.304071
green_hospital,17,-5.507409
up_hospital,17,-2.107603
dog_office,12,1.612171
red_hospital,10,5.483647
mauve_office,7,8.030928
dog_planetarium,11,3.399008
blue_hospital,20,1.938360
down_base,12,-3.545005
mauve_opera_house,18,1.181515
Small Houseboat,15,3.333987
old_museum,23,2.978612
Old School,2,6.874717
rusty_old_museum,16,-7.364076
green_school,14,12.246072
Up Gymnaisum,10,2.981905
Rusty Old Hospital,21,4.565220
old_aquarium,11,3.064782
white_planetarium,23,3.349569
red_taco_truck,19,7.282749
green_museum,7,7.858199
White Planetarium,17,-7.489919
green_gymnaisum,17,7.233395
Dog Houseboat,1,2.451397
blue_office,8,4.348227
fancy_planetarium,21,9.539997
red_market,0,2.039275
dog_market,10,4.959777
mauve_aquarium,0,5.218083
Rusty Old Hospital,2,5.999708
the_best_stadium,21,0.862799
dinosaur_taco_truck,12,2.637704
Green School,7,3.095373
up_office,21,5.113901
shiny_new_office,2,6.103111
Mauve Birdhouse,17,9.908182
dinosaur_market,13,0.802616
bob's_hydroelectric_plant,20,-2.939066
Old Hydroelectric Plant,10,2.314395
old_houseboat,4,4.632973
secret_aquarium,11,3.514042
fancy_warehouse,21,4.273251
savvy_warehouse,10,2.903499
Secret Houseboat,21,2.615758
blue_house,22,3.260892
dinosaur_hydroelectric_plant,14,13.214024
green_hospital,9,-3.104288
white_base,6,4.997080
Up Stadium,15,2.987593
green_birdhouse,3,3.964649
dog_market,9,4.286702
dog_birdhouse,21,8.081860
the_best_hydroelectric_plant,11,7.988875
blue_school,5,2.010555
bob's_house,22,8.166731
secret_hydroelectric_plant,13,5.819190
the_best_taco_truck,14,5.085521
down_house,23,4.112553
white_market,10,-5.629949
old_hospital,8,2.345762
white_hydroelectric_plant,10,6.202350
savvy_office,10,4.488677
Dinosaur Hospital,0,-1.803672
green_market,20,6.756764
fancy_opera_house,19,3.686822
white_house,19,18.417054
shiny_new_birdhouse,19,3.308390
the_best_base,15,9.334868
dog_taco_truck,13,19.148888
secret_hydroelectric_plant,3,5.607506
shiny_new_hospital,7,1.775474
Secret Windmill,8,5.089991
savvy_gymnaisum,17,13.728698
Savvy Warehouse,7,4.341391
down_birdhouse,9,3.145683
up_school,8,8.309962
red_windmill,21,4.663981
dinosaur_office,1,2.376346
bob's_birdhouse,19,4.176189
white_aquarium,7,1.498065
rusty_old_taco_truck,13,12.682546
white_museum,19,7.318289
rusty_old_hydroelectric_plant,9,2.250282
fancy_school,6,4.636265
red_hospital,19,14.592920
green_office,14,5.427809
down_hospital,20,2.192406
red_aquarium,9,4.477215
Secret Planetarium,20,3.952628
small_museum,8,3.665224
small_stadium,17,21.435107
dog_school,20,5.985444
Up Hydroelectric Plant,15,1.450000
red_houseboat,5,4.648772
dog_base,14,4.149628
shiny_new_houseboat,12,2.608048
old_school,1,6.088024
savvy_opera_house,18,17.571121
old_windmill,23,8.435422
white_market,18,18.351495
blue_opera_house,20,3.229558
small_warehouse,17,5.216165
dog_hydroelectric_plant,12,7.337578
mauve_hospital,21,8.671629
down_stadium,18,7.555621
dinosaur_hydroelectric_plant,6,3.666568
bob's_windmill,19,-7.291144
white_birdhouse,13,1.914697
Fancy Taco Truck,21,8.246754
old_market,15,4.651429
dog_market,8,2.706698
dog_stadium,14,7.362564
green_houseboat,1,9.443475
small_office,9,4.066135
dinosaur_opera_house,22,-4.912179
red_opera_house,13,15.611223
white_office,14,5.919120
savvy_gymnaisum,13,10.288727
blue_aquarium,0,3.439335
secret_office,18,4.955691
dinosaur_office,21,1.297231
dinosaur_taco_truck,6,4.284871
shiny_new_opera_house,12,9.333345
old_planetarium,8,-2.899303
Secret Base,19,5.451776
mauve_house,7,4.951306
secret_aquarium,6,2.436578
fancy_house,5,2.543719
dinosaur_stadium,12,1.379658
old_market,11,2.325208
up_market,11,8.888510
blue_market,19,2.788636
bob's_warehouse,1,5.742547
rusty_old_aquarium,1,4.758112
dog_school,7,4.317614
fancy_taco_truck,1,3.693615
down_house,20,5.668307
up_planetarium,22,6.721090
dog_house,11,5.543966
savvy_hydroelectric_plant,2,3.969255
green_taco_truck,15,17.144173
small_planetarium,4,5.808000
Dog House,13,9.034196
the_best_birdhouse,7,10.072911
small_hospital,6,6.978766
red_house,9,2.690716
up_hydroelectric_plant,2,0.740947
old_market,18,5.283645
old_stadium,6,7.757033
rusty_old_museum,5,4.664274
old_birdhouse,2,7.145944
up_stadium,18,2.080096
white_house,23,9.541993
dog_market,21,2.616673
down_taco_truck,19,5.368538
white_school,3,3.089383
rusty_old_office,0,5.186468
savvy_houseboat,6,2.082388
mauve_taco_truck,3,5.251444
savvy_hospital,11,15.605078
blue_aquarium,8,2.702657
the_best_school,16,4.702275
dog_school,8,3.902260
mauve_market,21,3.865093
green_stadium,15,11.409171
dog_hydroelectric_plant,14,8.612352
green_aquarium,10,10.330454
Secret House,16,10.455937
red_museum,14,6.207162
fancy_planetarium,15,9.248276
bob's_hydroelectric_plant,22,-3.260904
secret_base,12,17.354885
shiny_new_houseboat,9,-1.522776
rusty_old_houseboat,23,4.704003
the_best_house,0,2.674618
old_stadium,11,5.133124
rusty_old_base,19,3.224487
bob's_hydroelectric_plant,17,6.558640
rusty_old_warehouse,17,10.864361
secret_office,6,5.187744
mauve_market,17,3.758327
up_house,8,5.675692
shiny_new_hydroelectric_plant,15,2.279819
mauve_opera_house,14,3.465543
small_aquarium,6,6.691248
rusty_old_school,17,8.328234
green_windmill,0,7.701421
mauve_aquarium,5,6.621570
rusty_old_hydroelectric_plant,1,2.836674
shiny_new_museum,14,-9.995105
the_best_planetarium,8,4.704454
small_aquarium,17,13.846646
secret_stadium,5,8.797349
rusty_old_hospital,10,10.314657
up_birdhouse,12,11.621367
green_hydroelectric_plant,22,-1.258922
green_stadium,14,10.845806
old_hospital,4,1.204442
white_market,19,15.201071
bob's_taco_truck,4,5.822679
secret_warehouse,7,-6.023724
rusty_old_aquarium,15,13.402844
small_hospital,21,5.855277
rusty_old_planetarium,6,1.118223
shiny_new_gymnaisum,23,-5.288258
fancy_hospital,11,7.148028
savvy_house,22,7.853302
the_best_warehouse,22,7.417243
secret_planetarium,23,2.390507
down_stadium,7,6.559572
old_museum,8,3.094691
old_gymnaisum,1,2.444755
dinosaur_gymnaisum,18,9.812229
rusty_old_aquarium,20,16.208996
the_best_planetarium,3,10.589728
mauve_planetarium,23,4.650081
shiny_new_hydroelectric_plant,22,0.943091
up_hospital,23,3.166391
fancy_market,1,2.134222
dinosaur_gymnaisum,23,3.868456
dog_house,5,9.914202
red_birdhouse,7,4.533258
dinosaur_warehouse,23,-3.057435
fancy_house,18,-4.035726
dog_base,16,6.790273
red_hydroelectric_plant,22,3.271174
white_house,20,17.419375
shiny_new_school,12,2.921032
mauve_opera_house,10,3.496016
bob's_birdhouse,14,12.913188
blue_museum,22,4.471159
mauve_market,3,3.257507
secret_windmill,21,7.344575
shiny_new_gymnaisum,8,6.883160
red_gymnaisum,4,3.656061
dinosaur_house,17,3.402110
red_market,9,2.140815
the_best_museum,0,5.692711
Fancy Gymnaisum,0,-0.72177
bob's_windmill,1,5.034900
Mauve House,15,19.352055
shiny_new_house,3,3.225293
dog_planetarium,6,5.729569
secret_office,23,9.605940
up_museum,14,-7.656459
green_opera_house,11,10.433737
down_hydroelectric_plant,19,0.659796
shiny_new_houseboat,14,4.744546
rusty_old_taco_truck,5,11.090582
shiny_new_house,19,5.552883
fancy_hospital,10,5.680325
dog_houseboat,7,1.679431
bob's_hospital,6,5.828683
Blue Planetarium,3,1.313044
green_gymnaisum,3,6.943581
mauve_windmill,10,5.052097
green_stadium,7,2.842612
down_house,21,4.575821
red_taco_truck,0,9.489970
bob's_office,4,5.265625
small_base,16,1.938697
secret_market,14,8.683803
bob's_museum,18,12.466003
savvy_houseboat,16,5.222987
shiny_new_aquarium,6,1.526380
green_gymnaisum,15,13.659500
white_base,13,17.078667
shiny_new_windmill,16,7.082536
green_office,5,2.028894
white_warehouse,1,2.847475
white_windmill,12,18.224982
small_windmill,11,15.328186
the_best_gymnaisum,10,2.752154
green_market,0,3.065277
Up Stadium,11,-2.205124
fancy_base,17,3.811026
dinosaur_base,0,6.306720
down_warehouse,14,-19.269417
shiny_new_taco_truck,19,4.754155
White Houseboat,15,-7.164644
fancy_hospital,23,4.924428
fancy_base,22,1.702642
The Best Windmill,8,7.423076
dog_base,11,2.157989
secret_gymnaisum,3,0.941083
secret_base,21,7.629779
dinosaur_planetarium,16,2.931160
old_base,20,-6.290762
secret_windmill,12,7.683051
secret_museum,22,5.815587
shiny_new_planetarium,7,3.798111
secret_houseboat,2,2.904718
secret_houseboat,11,5.522311
the_best_taco_truck,23,4.768322
small_windmill,23,8.163952
green_hospital,11,4.667428
mauve_hydroelectric_plant,11,4.577763
Mauve Hospital,1,10.456726
down_birdhouse,23,2.962038
dinosaur_hospital,15,1.300775
fancy_birdhouse,6,3.018367
Shiny New Warehouse,19,1.413264
mauve_planetarium,3,4.638732
shiny_new_base,1,4.759314
blue_hospital,11,1.633526
up_houseboat,13,5.347033
rusty_old_taco_truck,2,8.635767
old_planetarium,19,6.069593
small_opera_house,6,4.999064
Dinosaur Houseboat,4,9.898265
dog_base,8,3.414712
small_warehouse,3,-3.213706
white_base,9,-7.620262
Up Houseboat,19,16.068326
up_birdhouse,7,5.441116
dinosaur_opera_house,5,4.519652
rusty_old_planetarium,5,1.293723
Old House,18,9.037901
blue_hospital,0,1.247021
fancy_planetarium,13,4.809871
fancy_houseboat,11,3.177690
rusty_old_market,19,2.377628
green_school,20,3.120041
rusty_old_planetarium,22,1.422784
white_planetarium,11,4.882475
small_opera_house,21,8.789375
bob's_gymnaisum,17,7.393959
mauve_museum,18,11.778918
bob's_houseboat,2,-5.165058
Red Taco Truck,13,18.847273
dog_aquarium,13,4.656556
the_best_house,2,3.403534
savvy_windmill,18,3.962466
secret_opera_house,13,14.506606
dog_stadium,12,7.223675
blue_office,2,-6.721775
savvy_birdhouse,21,5.472285
dog_school,16,16.101230
fancy_aquarium,21,3.359637
small_opera_house,11,2.710771
red_hospital,20,11.701609
shiny_new_houseboat,10,2.233726
bob's_birdhouse,5,4.494973
bob's_birdhouse,11,11.808048
white_office,5,2.869722
down_opera_house,4,8.809147
the_best_hydroelectric_plant,3,2.499428
the_best_opera_house,8,2.750646
secret_office,9,13.945020
secret_opera_house,10,13.778801
dinosaur_aquarium,19,3.279732
dinosaur_school,16,7.181552
white_hospital,3,2.467324
savvy_aquarium,17,3.854077
Blue Houseboat,23,3.744237
up_houseboat,15,8.712109
secret_birdhouse,17,7.005246
up_birdhouse,13,14.733307
rusty_old_office,19,5.769706
dinosaur_museum,18,7.384328
Dinosaur Windmill,9,4.413153
up_opera_house,20,2.405398
old_office,12,8.891985
the_best_taco_truck,10,3.534121
fancy_school,10,11.851104
the_best_office,1,4.993351
the_best_taco_truck,17,10.150961
dinosaur_gymnaisum,20,5.171868
fancy_houseboat,13,-2.612779
blue_opera_house,23,4.806466
mauve_birdhouse,20,4.478458
mauve_office,5,8.602835
rusty_old_hydroelectric_plant,8,2.604548
secret_opera_house,6,4.990209
dinosaur_windmill,3,8.170234
dinosaur_birdhouse,6,8.980407
down_stadium,20,5.634426
up_warehouse,19,4.775029
blue_taco_truck,16,21.122064
Shiny New Warehouse,3,1.561045
Down Birdhouse,1,-4.05849
dinosaur_taco_truck,5,3.927108
rusty_old_windmill,14,4.557712
dog_base,20,7.096098
fancy_hospital,17,16.454526
the_best_hospital,2,1.718285
shiny_new_market,15,6.148168
old_warehouse,4,1.583581
green_opera_house,23,5.479491
red_office,0,1.021474
the_best_market,17,2.696272
Rusty Old Aquarium,9,6.798176
the_best_school,17,5.606944
white_hospital,19,3.022750
red_birdhouse,15,13.639254
shiny_new_aquarium,12,-1.076067
down_office,22,1.687336
shiny_new_stadium,3,-2.112109
secret_base,1,8.976656
blue_opera_house,8,-4.952104
rusty_old_taco_truck,17,20.637281
Fancy Houseboat,15,1.929899
rusty_old_base,2,4.201598
fancy_windmill,13,5.863236
secret_school,11,2.292998
blue_stadium,10,-3.787642
Mauve Windmill,19,12.255249
fancy_aquarium,0,3.769494
white_school,7,6.195951
the_best_hydroelectric_plant,8,5.612896
mauve_market,12,8.873567
green_opera_house,18,13.221086
red_gymnaisum,8,2.358768
up_aquarium,18,11.965209
blue_base,1,3.917134
rusty_old_opera_house,16,16.784027
white_birdhouse,12,-1.580801
blue_birdhouse,20,0.894050
the_best_houseboat,20,5.685901
fancy_school,23,7.916690
green_planetarium,13,17.552797
Down Market,0,1.638275
bob's_warehouse,14,12.003310
down_museum,2,4.369897
fancy_hydroelectric_plant,1,5.104003
small_house,18,16.184495
rusty_old_gymnaisum,10,5.315779
down_school,23,-3.013928
old_museum,9,2.589443
The Best School,23,3.228021
down_birdhouse,6,4.698902
The Best Office,3,5.830361
savvy_houseboat,20,2.508562
white_windmill,20,-5.761258
mauve_gymnaisum,23,5.534287
shiny_new_hydroelectric_plant,3,1.885813
savvy_house,9,-12.022852
dog_hospital,18,15.488491
Dinosaur School,10,2.249862
Rusty Old Houseboat,1,2.516401
shiny_new_windmill,8,11.889823
blue_warehouse,0,-2.896826
red_hospital,22,6.530235
secret_museum,11,13.995543
up_windmill,20,-1.311497
blue_houseboat,1,5.203486
rusty_old_houseboat,3,3.594719
red_hospital,15,18.286710
up_windmill,5,1.627015
fancy_houseboat,2,1.850285
bob's_opera_house,19,5.485526
red_office,21,1.518474
green_aquarium,22,4.782897
bob's_gymnaisum,7,2.999302
white_warehouse,2,2.186932
rusty_old_hydroelectric_plant,7,2.978283
dinosaur_hydroelectric_plant,15,11.156904
rusty_old_museum,15,9.143726
fancy_museum,18,16.744839
mauve_aquarium,21,-11.416869
shiny_new_birdhouse,16,6.848901
shiny_new_houseboat,18,5.183947
dinosaur_aquarium,18,3.886018
green_museum,14,13.528920
fancy_market,2,-2.157441
Mauve Stadium,13,1.288642
white_planetarium,21,2.541705
up_gymnaisum,17,3.875831
old_houseboat,18,5.297378
down_warehouse,3,10.306546
mauve_opera_house,20,2.263811
dog_hospital,8,6.208951
old_taco_truck,18,6.033301
dog_taco_truck,17,13.711713
small_house,1,5.002176
up_base,3,8.461957
old_warehouse,8,1.471527
bob's_school,11,2.096069
up_base,6,6.619221
savvy_warehouse,12,5.357003
bob's_base,8,1.729553
mauve_warehouse,12,1.823981
down_base,6,6.196112
small_house,17,-16.111157
white_taco_truck,22,3.084653
the_best_base,18,5.110607
Shiny New Base,5,5.614468
secret_taco_truck,16,6.489705
white_gymnaisum,11,3.974625
red_opera_house,5,8.714242
the_best_aquarium,15,3.940699
The Best Aquarium,1,2.462568
small_planetarium,12,5.477141
blue_museum,8,4.567252
The Best Birdhouse,20,17.863051
old_museum,3,3.033656
dinosaur_school,12,3.401637
dog_hospital,3,7.895276
the_best_birdhouse,1,5.091736
shiny_new_hospital,12,1.592514
bob's_hospital,21,4.882198
Savvy Hydroelectric Plant,3,4.305443
up_windmill,0,1.266948
the_best_houseboat,8,6.320232
